kristal_subscription_id,skey,fund_id,fkey
2072696.0,0|46425|1294724,,
2068321.0,0|46452|1290027,,
2068322.0,0|46452|1290028,,
2068980.0,0|46452|1290802,,
2071437.0,0|46452|1293916,,
2071506.0,0|46452|1294004,,
2071518.0,0|46452|1294009,,
2068615.0,0|46564|1290376,,
2069336.0,0|46564|1291016,,
2069886.0,0|46564|1293628,,
2071227.0,0|46564|1293833,,
2071314.0,0|46564|1293857,,
2072833.0,0|46564|1294879,,
2077557.0,0|46564|1296802,,
2072236.0,0|46565|1294390,,
2068446.0,0|46595|1289431,,
2068226.0,0|46595|1289809,,
2069280.0,0|46595|1290931,,
2068286.0,0|46640|1289982,,
2072819.0,0|46650|1294693,,
2068616.0,0|46660|1275496,,
2068517.0,0|46660|1290204,,
2069712.0,0|46660|1293422,,
2068349.0,0|46724|1290064,,
2068473.0,0|46724|1290159,,
2068485.0,0|46724|1290191,,
2068605.0,0|46724|1290362,,
2069403.0,0|46724|1293282,,
2071494.0,0|46724|1293992,,
2072248.0,0|46724|1294395,,
2068600.0,0|46739|1289746,,
2068603.0,0|46739|1290281,,
2068602.0,0|46739|1290284,,
2068479.0,0|46743|1290184,,
2068684.0,0|46743|1290284,,
2071277.0,0|46744|1288769,,
2074919.0,0|46744|1289810,,
2068521.0,0|46748|1268749,,
2069706.0,0|46748|1293455,,
2068260.0,0|46766|1288769,,
2068425.0,0|46768|1288769,,
2072026.0,0|46768|1289810,,
2068438.0,0|46784|1270394,,
2068344.0,0|46819|1290059,,
2071207.0,0|46819|1293810,,
2072129.0,0|46819|1294315,,
2068550.0,0|46830|1270394,,
2068725.0,0|46839|1290506,,
2068658.0,0|46843|1288769,,
2069201.0,0|46852|1275496,,
2071217.0,0|46852|1293645,,
2071213.0,0|46852|1293820,,
2068743.0,0|46912|1274546,,
2068984.0,0|46938|1289182,,
2068481.0,0|46960|1290184,,
2071674.0,0|47040|1294097,,
2069122.0,0|47041|1211449,,
2069319.0,0|47041|1290961,,
2069564.0,0|47041|1293377,,
2068702.0,0|47059|1275496,,
2068564.0,0|47059|1290204,,
2072724.0,0|47059|1294712,,
2069375.0,0|47075|1291030,,
2069587.0,0|47075|1293355,,
2069831.0,0|47076|1275496,,
2068464.0,0|47183|1289343,,
2068465.0,0|47183|1290128,,
2068756.0,0|47207|1290526,,
2068754.0,0|47207|1290527,,
2069327.0,0|47207|1290928,,
2071779.0,0|47214|1275496,,
2071280.0,0|47218|1275496,,
2069044.0,0|47276|1275496,,
2068461.0,0|47280|1224590,,
2069244.0,0|47339|1275496,,
2068618.0,0|47360|1290385,,
2068619.0,0|47360|1290386,,
2068721.0,0|47360|1290509,,
2069930.0,0|47360|1293663,,
2069935.0,0|47360|1293668,,
2071099.0,0|47360|1293686,,
2071517.0,0|47360|1294008,,
2074005.0,0|47360|1296045,,
2074010.0,0|47360|1296049,,
2068528.0,0|47396|1281575,,
2068559.0,0|47396|1290304,,
2071567.0,0|47400|1288769,,
2068797.0,0|47430|1290582,,
2068799.0,0|47430|1290584,,
2068800.0,0|47430|1290585,,
2068801.0,0|47430|1290586,,
2068803.0,0|47430|1290589,,
2068805.0,0|47430|1290591,,
2068806.0,0|47430|1290592,,
2068807.0,0|47430|1290593,,
2068808.0,0|47430|1290594,,
2068809.0,0|47430|1290595,,
2068810.0,0|47430|1290596,,
2068811.0,0|47430|1290597,,
2069256.0,0|47430|1290958,,
2069589.0,0|47430|1293356,,
2068516.0,0|47433|1290218,,
2068515.0,0|47433|1290218,,
2068532.0,0|47505|1290268,,
2068533.0,0|47505|1290269,,
2068534.0,0|47505|1290270,,
2068535.0,0|47505|1290271,,
2068536.0,0|47505|1290272,,
2069842.0,0|47505|1293564,,
2069843.0,0|47505|1293565,,
2069869.0,0|47505|1293623,,
2069870.0,0|47505|1293624,,
2069871.0,0|47505|1293625,,
2071759.0,0|47505|1294134,,
2073440.0,0|47505|1295726,,
2072134.0,0|47506|1275496,,
2071228.0,0|47547|1293833,,
2068993.0,0|47548|1274546,,
2071813.0,0|47548|1275496,,
2068994.0,0|47548|1290808,,
2069909.0,0|47577|1275496,,
2069925.0,0|47577|1293378,,
2068688.0,0|47620|1289651,,
2068549.0,0|47713|1224590,19289.0,0|47713|1224590
2068728.0,0|47735|1289266,,
2068727.0,0|47735|1290369,,
2068595.0,0|47778|1288769,,
2073187.0,0|47796|1277694,,
2068659.0,0|47845|1289651,,
2071296.0,0|47859|1293876,,
2071315.0,0|47859|1293878,,
2074367.0,0|47860|1224590,177912.0,0|47860|1224590
2068978.0,0|47879|1281575,20333.0,0|47879|1281575
2068664.0,0|47889|1274137,,
2068945.0,0|47899|1288769,,
2069341.0,0|47903|1224590,,
2068975.0,0|47903|1275496,,
2069342.0,0|47915|1290918,,
2068617.0,0|47921|1290384,,
2068654.0,0|47921|1290402,,
2068655.0,0|47921|1290403,,
2068656.0,0|47921|1290404,,
2068657.0,0|47921|1290405,,
2071100.0,0|47921|1293687,,
2072136.0,0|47922|1275496,,
2071442.0,0|47943|1293915,,
2071953.0,0|47943|1294153,,
2068710.0,0|48029|1290370,,
2068854.0,0|48029|1290501,,
2068653.0,0|48033|1224590,,
2068652.0,0|48033|1270394,,
2068651.0,0|48033|1290370,,
2068697.0,0|48053|1288373,,
2068979.0,0|48065|1275496,,
2069163.0,0|48089|1276372,,
2069447.0,0|48089|1291031,,
2071738.0,0|48099|1294120,,
2071255.0,0|48100|1293721,,
2068886.0,0|48130|1290663,,
2068887.0,0|48130|1290675,,
2068888.0,0|48130|1290676,,
2068889.0,0|48130|1290677,,
2069119.0,0|48130|1290905,,
2069583.0,0|48130|1293353,,
2069585.0,0|48130|1293355,,
2069307.0,0|48131|1290665,,
2071507.0,0|48141|1290281,,
2069795.0,0|48177|1293487,,
2072541.0,0|48178|1275496,,
2068923.0,0|48193|1290473,,
2069305.0,0|48193|1290907,,
2068821.0,0|48218|1288769,,
2072732.0,0|48218|1289810,,
2068858.0,0|48264|1290647,,
2068882.0,0|48264|1290678,,
2072989.0,0|48264|1290929,,
2068817.0,0|48287|1286657,,
2068816.0,0|48287|1290133,,
2073046.0,0|48290|1272135,,
2068850.0,0|48290|1274546,,
2068907.0,0|48290|1290671,,
2068715.0,0|48294|1290505,,
2071320.0,0|48294|1293871,,
2071319.0,0|48294|1293872,,
2072662.0,0|48294|1294700,,
2074068.0,0|48294|1296084,,
2075844.0,0|48295|1294693,,
2069299.0,0|48298|1275496,,
2069188.0,0|48328|1275496,,
2068741.0,0|48353|1288769,,
2068814.0,0|48364|1289182,,
2069247.0,0|48394|1290696,,
2068794.0,0|48446|1275496,,
2068795.0,0|48479|1275496,,
2071611.0,0|48540|1275237,,
2072078.0,0|48540|1275496,,
2068920.0,0|48552|1275496,,
2069874.0,0|48573|1224590,,
2069523.0,0|48586|1293343,,
2069522.0,0|48586|1293345,,
2069617.0,0|48586|1293389,,
2069189.0,0|48651|1290695,,
2071427.0,0|48842|1290376,,
2071426.0,0|48842|1293628,,
2071766.0,0|48842|1294143,,
2069099.0,0|48926|1290847,,
2069100.0,0|48926|1290848,,
2073339.0,0|48926|1295692,,
2073342.0,0|48926|1295695,,
2068961.0,0|48933|1286657,,
2068841.0,0|48933|1290133,,
2071199.0,0|48942|1293721,,
2073351.0,0|48991|1295690,,
2069339.0,0|49004|1289170,,
2068983.0,0|49004|1290714,,
2074235.0,0|49004|1294693,,
2069211.0,0|49063|1290944,,
2069832.0,0|49072|1290133,,
2071964.0,0|49097|1224590,,
2071803.0,0|49097|1275496,,
2073125.0,0|49156|1294626,,
2073303.0,0|49156|1295553,,
2069113.0,0|49197|1275448,,
2071245.0,0|49199|1287389,,
2069167.0,0|49214|1290437,20701.0,0|49214|1290437
2068989.0,0|49220|1275496,,
2069265.0,0|49231|1290284,,
2069154.0,0|49239|1290915,,
2069155.0,0|49239|1290916,,
2069308.0,0|49240|1289617,,
2068959.0,0|49273|1290767,,
2068944.0,0|49277|1275448,,
2073617.0,0|49330|1294152,,
2071802.0,0|49330|1294153,,
2068985.0,0|49367|1275496,,
2069315.0,0|49375|1287389,,
2069889.0,0|49406|1275496,,
2071289.0,0|49424|1287389,,
2071987.0,0|49432|1294236,,
2071274.0,0|49433|1275496,,
2071175.0,0|49444|1287389,,
2073348.0,0|49448|1295701,,
2073349.0,0|49448|1295702,,
2073424.0,0|49448|1295721,,
2074270.0,0|49448|1296217,,
2069251.0,0|49526|1290947,,
2069438.0,0|49526|1293275,,
2069439.0,0|49526|1293276,,
2069440.0,0|49526|1293277,,
2069441.0,0|49526|1293278,,
2069838.0,0|49526|1293560,,
2071218.0,0|49526|1293822,,
2071219.0,0|49526|1293823,,
2071220.0,0|49526|1293824,,
2069345.0,0|49527|1224590,,
2069346.0,0|49527|1275496,,
2069711.0,0|49527|1293335,,
2069570.0,0|49540|1293347,,
2069571.0,0|49540|1293348,,
2069573.0,0|49540|1293349,,
2069575.0,0|49540|1293350,,
2069599.0,0|49540|1293351,,
2069600.0,0|49540|1293352,,
2069602.0,0|49540|1293353,,
2069604.0,0|49540|1293354,,
2069606.0,0|49540|1293356,,
2069608.0,0|49540|1293357,,
2069610.0,0|49540|1293358,,
2069612.0,0|49540|1293359,,
2069592.0,0|49540|1293386,,
2069746.0,0|49540|1293467,,
2069748.0,0|49540|1293468,,
2069751.0,0|49540|1293469,,
2069752.0,0|49540|1293470,,
2069760.0,0|49540|1293471,,
2069755.0,0|49540|1293478,,
2069757.0,0|49540|1293479,,
2072021.0,0|49540|1294254,,
2069569.0,0|49543|1293347,,
2069572.0,0|49543|1293348,,
2069574.0,0|49543|1293349,,
2069576.0,0|49543|1293350,,
2069598.0,0|49543|1293351,,
2069601.0,0|49543|1293352,,
2069603.0,0|49543|1293353,,
2069605.0,0|49543|1293354,,
2069614.0,0|49543|1293355,,
2069607.0,0|49543|1293356,,
2069609.0,0|49543|1293357,,
2069611.0,0|49543|1293358,,
2069613.0,0|49543|1293359,,
2069591.0,0|49543|1293386,,
2069747.0,0|49543|1293467,,
2069749.0,0|49543|1293468,,
2069750.0,0|49543|1293469,,
2069753.0,0|49543|1293470,,
2069761.0,0|49543|1293471,,
2069754.0,0|49543|1293478,,
2069756.0,0|49543|1293479,,
2072020.0,0|49543|1294254,,
2069132.0,0|49568|1290808,,
2071737.0,0|49616|1294120,,
2071739.0,0|49616|1294121,,
2071740.0,0|49616|1294122,,
2069303.0,0|49617|1275496,,
2069129.0,0|49617|1290808,,
2069111.0,0|49617|1290851,,
2071090.0,0|49637|1291020,,
2069147.0,0|49658|1275496,,
2069095.0,0|49659|1275496,,
2069911.0,0|49659|1293620,,
2072994.0,0|49659|1294857,,
2069094.0,0|49717|1275496,,
2069768.0,0|49717|1293422,,
2072206.0,0|49727|1294298,,
2072205.0,0|49731|1294298,,
2069566.0,0|49806|1275496,,
2072663.0,0|49827|1294700,,
2072697.0,0|49827|1294724,,
2069250.0,0|49844|1275496,,
2069872.0,0|49844|1293620,,
2069205.0,0|49865|1275496,,
2069206.0,0|49866|1275496,,
2069454.0,0|49896|1275496,,
2069455.0,0|49899|1275496,,
2069378.0,0|49911|1224590,,
2073004.0,0|49911|1272135,,
2069825.0,0|49911|1275496,,
2069379.0,0|49911|1290961,,
2071126.0,0|49911|1293567,,
2069260.0,0|49929|1275496,,
2073054.0,0|49937|1272135,,
2071155.0,0|49937|1274546,,
2071492.0,0|49937|1293567,,
2071192.0,0|49937|1293721,,
2071190.0,0|49985|1293721,,
2069325.0,0|49994|1288769,,
2077788.0,0|49994|1289810,,
2072016.0,0|50016|1275496,,
2071422.0,0|50016|1289466,,
2071549.0,0|50016|1290510,,
2071550.0,0|50016|1293422,,
2071425.0,0|50016|1293850,,
2073237.0,0|50016|1295608,,
2069456.0,0|50017|1270394,,
2069480.0,0|50017|1273278,,
2072788.0,0|50017|1277694,,
2069488.0,0|50017|1286657,,
2069578.0,0|50017|1289466,,
2069472.0,0|50017|1290510,,
2069868.0,0|50017|1293422,,
2069867.0,0|50017|1293620,,
2069452.0,0|50037|1275496,,
2071777.0,0|50055|1269016,78889.0,0|50055|1269016
2073057.0,0|50055|1272135,,
2071208.0,0|50055|1275822,,
2074004.0,0|50055|1277149,,
2069397.0,0|50055|1278266,,
2072936.0,0|50055|1278475,,
2071209.0,0|50055|1286690,,
2079042.0,0|50055|1289198,,
2069705.0,0|50055|1289269,,
2073925.0,0|50055|1289394,,
2069398.0,0|50055|1290023,,
2071127.0,0|50055|1293645,,
2071145.0,0|50055|1293721,,
2071446.0,0|50055|1293758,,
2071521.0,0|50055|1293974,,
2073007.0,0|50061|1272135,,
2069448.0,0|50061|1290961,,
2069766.0,0|50061|1293335,,
2072537.0,0|50069|1275496,,
2069483.0,0|50104|1290062,,
2069453.0,0|50109|1275496,,
2073014.0,0|50134|1274137,,
2071338.0,0|50187|1293527,,
2069584.0,0|50225|1293353,,
2069586.0,0|50225|1293355,,
2069588.0,0|50225|1293356,,
2069593.0,0|50225|1293359,,
2069719.0,0|50225|1293461,,
2069721.0,0|50225|1293463,,
2069792.0,0|50225|1293486,,
2069785.0,0|50229|1224590,,
2069513.0,0|50229|1275496,,
2069710.0,0|50229|1293422,,
2071279.0,0|50241|1293867,,
2072485.0,0|50241|1294619,,
2073347.0,0|50241|1295700,,
2071743.0,0|50268|1275496,,
2069489.0,0|50283|1275496,,
2069845.0,0|50298|1293456,,
2069844.0,0|50298|1293457,,
2069800.0,0|50299|1281575,,
2071283.0,0|50318|1275496,,
2071478.0,0|50318|1293850,,
2071284.0,0|50319|1275496,,
2069833.0,0|50342|1293515,,
2074489.0,0|50342|1296341,,
2069900.0,0|50343|1289713,,
2069716.0,0|50417|1291020,,
2069715.0,0|50417|1293422,,
2069561.0,0|50472|1290097,,
2069801.0,0|50472|1293487,,
2071238.0,0|50472|1293833,,
2072672.0,0|50472|1294700,,
2069548.0,0|50474|1211600,,
2069550.0,0|50474|1244852,,
2069557.0,0|50474|1247440,,
2069556.0,0|50474|1263198,,
2069544.0,0|50474|1263794,,
2069554.0,0|50474|1270394,,
2069543.0,0|50474|1271154,,
2069546.0,0|50474|1272135,,
2069541.0,0|50474|1273420,,
2069540.0,0|50474|1274012,,
2069545.0,0|50474|1274879,,
2071130.0,0|50474|1275496,,
2069547.0,0|50474|1276239,,
2069537.0,0|50474|1276564,,
2069542.0,0|50474|1277357,,
2069538.0,0|50474|1278743,,
2069539.0,0|50474|1282466,,
2069555.0,0|50474|1282698,,
2069553.0,0|50474|1289392,,
2069552.0,0|50474|1289393,,
2069558.0,0|50474|1289994,,
2072055.0,0|50541|1294271,,
2071163.0,0|50542|1275496,,
2069894.0,0|50542|1293620,,
2071160.0,0|50542|1293721,,
2071323.0,0|50544|1293882,,
2071594.0,0|50638|1294063,,
2071658.0,0|50639|1224590,,
2073011.0,0|50639|1272135,,
2072090.0,0|50639|1273278,,
2071553.0,0|50639|1278266,,
2071552.0,0|50639|1289170,,
2071546.0,0|50639|1289466,,
2071657.0,0|50639|1293994,,
2074171.0,0|53519|1273278,,
2072307.0,0|53519|1290826,,
2071954.0,0|53519|1293493,,
2074491.0,0|53519|1293685,,
2073449.0,0|53519|1294125,,
2073450.0,0|53519|1295732,,
2073568.0,0|53519|1295774,,
2069879.0,0|53656|1293621,,
2069878.0,0|53656|1293622,,
2071491.0,0|53657|1293724,,
2071215.0,0|53657|1293813,,
2071231.0,0|53657|1293814,,
2069943.0,0|53686|1293335,,
2071467.0,0|53718|1224590,,
2071873.0,0|53718|1273278,,
2071459.0,0|53718|1293567,,
2071668.0,0|53718|1293799,,
2071754.0,0|53718|1294074,,
2069924.0,0|53728|1293335,,
2071174.0,0|53734|1224590,,
2071178.0,0|53734|1273278,,
2071574.0,0|53776|1287389,,
2071573.0,0|53776|1289617,,
2071651.0,0|53776|1289810,,
2071086.0,0|53801|1291020,,
2071877.0,0|53801|1294187,,
2069847.0,0|53812|1269016,,
2069848.0,0|53812|1275496,,
2069933.0,0|53831|1293620,,
2071257.0,0|53993|1270123,,
2071264.0,0|53993|1275496,,
2071266.0,0|54001|1275496,,
2071265.0,0|54004|1275496,,
2077556.0,0|54006|1296802,,
2071861.0,0|54041|1275448,,
2071625.0,0|54041|1284809,,
2071626.0,0|54041|1293775,,
2071529.0,0|54041|1293777,,
2071624.0,0|54041|1293778,,
2071530.0,0|54041|1293779,,
2071623.0,0|54041|1293782,,
2071726.0,0|54054|1294097,,
2072629.0,0|54054|1294682,,
2072826.0,0|54054|1294875,,
2072974.0,0|54055|1294630,,
2071122.0,0|54074|1293493,,
2071243.0,0|54077|1293335,,
2071499.0,0|54080|1293994,,
2071874.0,0|54084|1294187,,
2072406.0,0|54084|1294471,,
2072407.0,0|54084|1294474,,
2072486.0,0|54084|1294475,,
2069949.0,0|54534|1275496,,
2071347.0,0|54547|1293857,,
2071348.0,0|54547|1293895,,
2071349.0,0|54547|1293896,,
2071768.0,0|54547|1294144,,
2071489.0,0|54548|1289466,,
2071487.0,0|54548|1293974,,
2071503.0,0|54552|1294004,,
2071583.0,0|54565|1277694,62706.0,0|54565|1277694
2071465.0,0|54568|1293912,,
2071350.0,0|54576|1293527,,
2071313.0,0|55418|1293857,,
2071195.0,0|55419|1293721,,
2071188.0,0|55428|1275099,,
2071337.0,0|55431|1293527,,
2071345.0,0|55442|1293527,,
2071168.0,0|55463|1293721,,
2072184.0,0|55483|1279892,,
2071617.0,0|55483|1294079,,
2071812.0,0|55517|1294158,,
2072722.0,0|55518|1294343,,
2072051.0,0|55601|1275496,,
2072903.0,0|55611|1295028,,
2072904.0,0|55611|1295029,,
2073384.0,0|55611|1295711,,
2073493.0,0|55611|1295769,,
2072929.0,0|55641|1289182,,
2071994.0,0|55641|1289266,,
2071512.0,0|55641|1293727,,
2071509.0,0|55641|1293730,,
2073236.0,0|55719|1294343,,
2072683.0,0|55719|1294712,,
2073400.0,0|55724|1295717,,
2072124.0,0|55725|1294266,,
2072365.0,0|55796|1294123,,
2071875.0,0|55796|1294187,,
2071639.0,0|55805|1281575,,
2071632.0,0|55805|1293782,,
2071629.0,0|55805|1293797,,
2071531.0,0|55805|1293798,,
2071634.0,0|55805|1293799,,
2071636.0,0|55805|1293800,,
2071638.0,0|55805|1293801,,
2071635.0,0|55805|1293804,,
2071640.0,0|55805|1293805,,
2071637.0,0|55805|1293807,,
2071628.0,0|55805|1293816,,
2071633.0,0|55805|1293817,,
2071631.0,0|55805|1293818,,
2071630.0,0|55805|1293819,,
2071484.0,0|55834|1275496,,
2071286.0,0|55889|1293527,,
2071318.0,0|55922|1283688,,
2071321.0,0|55928|1283688,,
2071339.0,0|55931|1293527,,
2071233.0,0|55954|1293833,,
2071533.0,0|55972|1290916,,
2071384.0,0|56033|1293869,,
2071330.0,0|56040|1293886,,
2071267.0,0|56041|1293785,,
2071799.0,0|56041|1294106,,
2072809.0,0|56092|1288769,,
2072517.0,0|56092|1289810,,
2072402.0,0|56092|1293727,,
2071715.0,0|56106|1294109,,
2071724.0,0|56106|1294110,,
2072013.0,0|56106|1294251,,
2072160.0,0|56106|1294346,,
2071618.0,0|56173|1290058,,
2071645.0,0|56180|1293778,,
2071441.0,0|56182|1293926,,
2071468.0,0|56192|1273278,,
2071557.0,0|56192|1277694,,
2072245.0,0|56228|1275496,,
2075225.0,0|56228|1291020,,
2071496.0,0|56228|1293527,,
2071351.0,0|56242|1293527,,
2072102.0,0|56264|1275496,,
2072216.0,0|56264|1293527,,
2073259.0,0|56264|1294693,,
2071483.0,0|56267|1275496,,
2071482.0,0|56267|1289651,,
2071600.0,0|56386|1293527,,
2072225.0,0|56400|1275496,,
2073012.0,0|56478|1272135,,
2071681.0,0|56478|1293994,,
2072529.0,0|56566|1294638,,
2073588.0,0|56566|1295802,,
2072100.0,0|56649|1294047,,
2072111.0,0|56679|1294047,,
2071878.0,0|56681|1294189,,
2073446.0,0|56682|1294693,,
2073725.0,0|56682|1295803,,
2072432.0,0|56684|1294520,,
2071613.0,0|56685|1287418,,
2071781.0,0|56698|1293812,,
2071944.0,0|56698|1293848,,
2071729.0,0|56705|1294112,,
2071730.0,0|56705|1294113,,
2071728.0,0|56705|1294114,,
2071973.0,0|56806|1293857,,
2071976.0,0|56806|1294231,,
2072168.0,0|56807|1294352,,
2072520.0,0|56807|1294636,,
2071974.0,0|56966|1293857,,
2072326.0,0|56996|1281575,,
2072310.0,0|56996|1294353,,
2072325.0,0|56996|1294357,,
2072309.0,0|56996|1294358,,
2072311.0,0|56996|1294359,,
2072178.0,0|57040|1294349,,
2072073.0,0|57050|1275496,,
2072993.0,0|57091|1295204,,
2071876.0,0|57096|1294187,,
2072169.0,0|57099|1281575,,
2072270.0,0|57099|1294354,,
2072404.0,0|57099|1294360,,
2072497.0,0|57104|1275496,,
2071864.0,0|57121|1281511,,
2071863.0,0|57121|1286690,,
2071972.0,0|57121|1290216,,
2072285.0,0|57134|1294406,,
2071955.0,0|57216|1293335,,
2071997.0,0|57220|1293567,,
2072150.0,0|57273|1294335,,
2073197.0,0|57280|1294693,,
2072072.0,0|57286|1275496,,
2072066.0,0|57322|1275496,,
2072163.0,0|57352|1275238,,
2072166.0,0|57352|1275496,,
2072120.0,0|57387|1275496,,
2072228.0,0|57387|1293335,,
2072065.0,0|57409|1275496,,
2072143.0,0|57441|1294187,,
2072092.0,0|57460|1294123,,
2072093.0,0|57460|1294187,,
2072978.0,0|57460|1294693,,
2072191.0,0|57548|1294123,,
2072312.0,0|57548|1294187,,
2072378.0,0|57554|1294187,,
2072181.0,0|57562|1275496,,
2072313.0,0|57584|1275448,,
2072314.0,0|57584|1281575,,
2072316.0,0|57584|1293775,,
2072340.0,0|57584|1293778,,
2072339.0,0|57584|1294333,,
2072568.0,0|57584|1294338,,
2072315.0,0|57584|1294339,,
2072405.0,0|57584|1294341,,
2072183.0,0|57672|1284809,,
2072259.0,0|57681|1294355,,
2072767.0,0|57695|1294754,,
2072203.0,0|57711|1294298,,
2073447.0,0|57735|1290131,,
2073240.0,0|57735|1294405,,
2073239.0,0|57735|1294407,,
2073241.0,0|57735|1294408,,
2073448.0,0|57735|1294415,,
2073238.0,0|57735|1294416,,
2073579.0,0|57735|1294417,,
2076306.0,0|57735|1294419,,
2072548.0,0|57750|1288769,,
2072403.0,0|57759|1293727,,
2072232.0,0|57760|1277351,,
2072256.0,0|57760|1293727,,
2072648.0,0|57794|1294692,,
2072257.0,0|57795|1294397,,
2072258.0,0|57795|1294398,,
2072266.0,0|57795|1294399,,
2072261.0,0|57795|1294402,,
2072265.0,0|57795|1294403,,
2072334.0,0|57795|1294460,,
2073631.0,0|57795|1295688,,
2072335.0,0|57801|1275496,,
2072441.0,0|57805|1275496,,
2072817.0,0|57879|1276729,,
2072772.0,0|57879|1294509,,
2072570.0,0|57879|1294510,,
2072506.0,0|57879|1294514,,
2072505.0,0|57879|1294515,,
2072504.0,0|57879|1294516,,
2072503.0,0|57879|1294517,,
2072502.0,0|57879|1294518,,
2072818.0,0|57879|1294519,,
2072304.0,0|57910|1294442,,
2072647.0,0|57910|1294692,,
2072507.0,0|57951|1281575,,
2072569.0,0|57951|1294333,,
2072816.0,0|57951|1294359,,
2072374.0,0|57954|1294479,,
2073119.0,0|57954|1295424,,
2072333.0,0|57962|1294456,,
2072703.0,0|58015|1294626,,
2074007.0,0|58036|1295148,,
2072810.0,0|58037|1288769,,
2072508.0,0|58037|1293727,,
2072510.0,0|58037|1293919,,
2072448.0,0|58067|1294559,,
2073829.0,0|58067|1295005,,
2072449.0,0|58068|1294559,,
2072501.0,0|58068|1294627,,
2072425.0,0|58070|1284809,,
2073220.0,0|58070|1293758,,
2072409.0,0|58078|1294497,,
2072493.0,0|58164|1275496,,
2072460.0,0|58185|1294553,,
2072607.0,0|58329|1294548,,
2072681.0,0|58331|1294710,,
2072680.0,0|58334|1294710,,
2072706.0,0|58345|1293335,,
2072555.0,0|58371|1289713,,
2072679.0,0|58415|1275496,,
2072546.0,0|58420|1279893,,
2074689.0,0|58447|1294246,,
2074234.0,0|58469|1276061,,
2073488.0,0|58473|1289429,,
2072704.0,0|58573|1294548,,
2072876.0,0|58587|1294343,,
2072728.0,0|58594|1288769,,
2073929.0,0|58601|1295699,,
2073842.0,0|58602|1293865,,
2073992.0,0|58602|1294343,,
2073763.0,0|58602|1295908,,
2078230.0,0|58602|1296812,,
2072885.0,0|58609|1288769,,
2073478.0,0|58773|1295746,,
2072927.0,0|58806|1294745,,
2073278.0,0|59085|1294400,,
2072771.0,0|59345|1294756,,
2072972.0,0|60177|1294709,,
2075148.0,0|60364|1295005,,
2073471.0,0|60612|1294693,,
2072792.0,0|60846|1294756,,
2072952.0,0|61562|1294692,,
2073464.0,0|61833|1294692,,
2073301.0,0|62222|1293865,,
2072975.0,0|62307|1294800,,
2076533.0,0|62307|1294962,,
2074340.0,0|62454|1294379,,
2072933.0,0|62564|1277694,,
2073105.0,0|62687|1288769,,
2074333.0,0|62778|1294341,,
2073485.0,0|62778|1295682,,
2073486.0,0|62778|1295683,,
2073701.0,0|62803|1289429,,
2073269.0,0|62832|1294693,,
2073754.0,0|63058|1278266,,
2073618.0,0|63072|1289429,,
2073233.0,0|63072|1294343,,
2073620.0,0|63174|1294693,,
2076302.0,0|65590|1275241,,
2073283.0,0|66957|1293758,,
2076572.0,0|71125|1296490,,
2073981.0,0|72333|1275235,,
2073982.0,0|72333|1275237,,
2074018.0,0|72333|1275241,,
2074083.0,0|72333|1290216,,
2073336.0,0|73138|1275448,,
2236.0,0|7414,,
2253.0,0|7414,,
7093.0,0|7414,,
2336.0,0|7414,,
2321.0,0|7414,,
1216.0,0|7414|1211250,,
1230.0,0|7414|1211600,,
1413.0,0|7414|1222628,,
1505.0,0|7414|1223971,,
2676.0,0|7414|1241565,,
2297.0,0|7414|1241568,,
36279.0,0|7414|1244852,,
2743.0,0|7414|1247440,,
5948.0,0|7414|1253101,,
12615.0,0|7414|1260832,,
14000.0,0|7414|1264393,,
67410.0,0|7414|1271155,,
2074162.0,0|7414|1274137,,
35878.0,0|7414|1275098,,
46988.0,0|7414|1278657,,
55067.0,0|7414|1283687,,
55065.0,0|7414|1283688,,
67036.0,0|7414|1289058,,
2074275.0,0|7414|1295954,,
1217.0,0|7422|1211250,,
2073477.0,0|75646|1295752,,
1256.0,0|7568|1211600,,
1415.0,0|7568|1222628,,
2073367.0,0|75694|1224590,,
3162.0,0|7569|1211250,,
1252.0,0|7569|1211600,,
3161.0,0|7569|1247440,,
2073668.0,0|75773|1289266,,
2073669.0,0|75773|1293778,,
2073383.0,0|75785|1224590,,
2073696.0,0|75851|1289429,,
2073589.0,0|75899|1294015,,
2073458.0,0|75936|1275237,,
2074357.0,0|76008|1296156,,
